X;REGION;PUERTO;ANO_ARR;MES_ARR;DIA_ARR;HOR_ARR;EMBARC;FUNCION;RECURSO;PROCED;CAPTURA;DESTINO;HOR_BUC;N_BUZOS;LATITUD;LONGITUD;ESFUERZO;CPUE
477958;12;973;2010;7;23;1347;14824;E;140;9534;6408;1;0;0;-54.2672;-72.668;0;#¡DIV/0!
477959;12;973;2010;7;25;1000;15390;E;140;9859;8544;1;0;2;-53.3841;-73.45089722;0;#¡DIV/0!
477960;12;973;2010;7;28;1927;13890;E;140;9859;4272;1;0;0;-53.3841;-73.45089722;0;#¡DIV/0!
477961;12;973;2010;7;30;700;15380;E;140;9538;6408;1;0;1;-53.6346;-73.76820278;0;#¡DIV/0!
477962;12;973;2010;7;11;1700;13529;E;140;9723;5340;1;0;1;-54.7;-71.33333333;0;#¡DIV/0!
477963;12;973;2010;7;9;2000;17769;E;140;0;2777;1;0;1;0;0;0;#¡DIV/0!
477964;12;973;2010;7;6;1315;13542;E;140;9859;4272;1;0;2;-53.3841;-73.45089722;0;#¡DIV/0!
477965;12;973;2010;7;17;500;14730;E;140;9727;10680;1;0;1;-53.133055;-73.11666667;0;#¡DIV/0!
477966;12;973;2010;7;25;200;17658;E;140;9532;8117;1;0;0;-54.26887;-72.37241389;0;#¡DIV/0!
477967;12;973;2010;7;27;1000;15199;E;140;9848;3631;1;0;1;-53.3841;-73.8684;0;#¡DIV/0!
477968;12;973;2010;8;15;2000;17970;E;140;9509;3488;1;0;0;-53.4475;-72.91616667;0;#¡DIV/0!
477969;12;973;2010;8;16;1910;14856;E;140;9859;6772;1;0;2;-53.3841;-73.45089722;0;#¡DIV/0!
477970;12;973;2010;8;21;2112;17658;E;140;9830;3078;1;0;0;-53.4509;-72.41750278;0;#¡DIV/0!
477971;12;973;2010;8;23;2308;15406;E;140;9545;8208;1;0;1;-52.95061333;-74.09543611;0;#¡DIV/0!
477972;12;973;2010;8;24;600;13562;E;140;9538;6156;1;0;1;-53.6346;-73.76820278;0;#¡DIV/0!
477973;12;973;2010;8;24;600;13925;E;140;9538;6156;1;0;0;-53.6346;-73.76820278;0;#¡DIV/0!
477974;12;973;2010;8;24;600;13822;E;140;9538;6156;1;0;1;-53.6346;-73.76820278;0;#¡DIV/0!
477975;12;973;2010;8;24;530;14852;A;140;9537;8208;1;0;0;-52.90959;-73.80272222;0;#¡DIV/0!
477976;12;973;2010;8;31;1200;17769;E;140;9724;2052;1;0;0;-54.2171;-70.91850278;0;#¡DIV/0!
477977;12;979;2010;7;1;0;20835;E;140;9834;8448;1;0;1;-52.5344;-74.40080278;0;#¡DIV/0!
477978;12;979;2010;7;2;2100;13630;E;140;9841;4224;1;0;0;-52.4342;-74.5177;0;#¡DIV/0!
477979;12;979;2010;7;2;2000;13522;E;140;9029;3802;1;0;0;-51.4676;-74.03340278;0;#¡DIV/0!
477980;12;979;2010;7;3;0;15333;E;140;9834;2534;1;0;1;-52.5344;-74.40080278;0;#¡DIV/0!
477981;12;979;2010;7;6;0;13582;E;140;9742;6336;1;0;0;-52.501;-74.167;0;#¡DIV/0!
477982;12;979;2010;7;6;1830;18011;E;140;9833;7392;1;0;1;-49.8016;-75.1837;0;#¡DIV/0!
477983;12;979;2010;7;6;2315;14777;A;140;9425;22176;1;0;0;-50.7515;-74.96859722;0;#¡DIV/0!
477984;12;979;2010;7;7;0;15338;A;140;8543;14784;1;0;0;-52.16666667;-74.75;0;#¡DIV/0!
477985;12;979;2010;7;9;0;17981;E;140;9046;5280;1;0;2;-51;-75.0167;0;#¡DIV/0!
477986;12;979;2010;7;9;1800;14750;E;140;9059;13728;1;0;2;-50.4676;-75.25050278;0;#¡DIV/0!
477987;12;979;2010;7;9;1730;14808;E;140;9029;6336;1;0;1;-51.4676;-74.03340278;0;#¡DIV/0!
477988;12;979;2010;7;10;800;17710;E;140;9736;7392;1;0;1;-52.6847;-74.08350278;0;#¡DIV/0!
477989;12;979;2010;7;10;800;15428;E;140;9046;5280;1;0;0;-51;-75.0167;0;#¡DIV/0!
477990;12;979;2010;7;11;0;17647;E;140;9736;4435;1;0;1;-52.6847;-74.08350278;0;#¡DIV/0!
477991;12;979;2010;7;11;1600;15153;E;140;9841;2534;1;0;0;-52.4342;-74.5177;0;#¡DIV/0!
477992;12;979;2010;7;13;0;13697;E;140;8998;8448;1;0;2;-51.501;-75.13610833;0;#¡DIV/0!
477993;12;979;2010;7;14;14;14777;A;140;9059;28512;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
477994;12;979;2010;7;15;1700;14778;E;140;9834;14784;1;0;2;-52.5344;-74.40080278;0;#¡DIV/0!
477995;12;979;2010;7;16;0;15296;A;140;9355;10560;1;0;0;-52.2171;-74.73480278;0;#¡DIV/0!
477996;12;979;2010;7;17;1010;17789;E;140;9834;6336;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
477997;12;979;2010;7;17;500;18011;E;140;9833;8448;1;0;1;-49.8016;-75.1837;0;#¡DIV/0!
477998;12;979;2010;7;17;900;13455;E;140;9736;8448;1;0;2;-52.6847;-74.08350278;0;#¡DIV/0!
477999;12;979;2010;7;18;1030;14723;E;140;9833;7392;1;0;1;-49.8016;-75.1837;0;#¡DIV/0!
478000;12;979;2010;7;18;1500;13748;E;140;8974;10560;1;0;1;-52.9;-73.83333333;0;#¡DIV/0!
478001;12;979;2010;7;18;1745;15172;E;140;9840;10560;1;0;0;-49.9686;-75.21710278;0;#¡DIV/0!
478002;12;979;2010;7;21;2030;14753;E;140;9834;7392;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
478003;12;979;2010;7;21;2220;14777;A;140;9059;21965;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
478004;12;979;2010;7;25;1640;14806;E;140;9834;14784;1;0;2;-52.5344;-74.40080278;0;#¡DIV/0!
478005;12;979;2010;7;25;1845;17710;E;140;9834;8448;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
478006;12;979;2010;7;25;0;13525;A;140;9833;12672;1;0;0;-49.8016;-75.1837;0;#¡DIV/0!
478007;12;979;2010;7;26;1830;14700;E;140;9046;5914;1;0;0;-51;-75.0167;0;#¡DIV/0!
478008;12;979;2010;7;26;1830;13847;E;140;9046;6336;1;0;0;-51;-75.0167;0;#¡DIV/0!
478009;12;979;2010;7;26;2020;15428;E;140;9833;10560;1;0;0;-49.8016;-75.1837;0;#¡DIV/0!
478010;12;979;2010;7;26;2030;14777;A;140;9059;21331;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
478011;12;979;2010;7;28;1900;13720;E;140;8543;4224;1;0;0;-52.16666667;-74.75;0;#¡DIV/0!
478012;12;979;2010;7;30;1030;15357;E;140;9834;5280;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
478013;12;979;2010;7;30;200;13541;A;140;9539;8448;1;0;0;-54.0835;-72.25050278;0;#¡DIV/0!
478014;12;979;2010;7;30;1800;14753;E;140;9834;16896;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
478015;12;979;2010;7;31;2100;14723;E;140;9833;13728;1;0;0;-49.8016;-75.1837;0;#¡DIV/0!
478016;12;979;2010;7;31;0;17765;E;140;9807;7392;1;0;2;-52.37111167;-74.46472222;0;#¡DIV/0!
478017;12;979;2010;7;31;1400;14800;A;140;9840;6336;1;0;0;-49.9686;-75.21710278;0;#¡DIV/0!
478018;12;979;2010;7;31;0;15200;A;140;9059;19008;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
478019;12;979;2010;8;1;0;13455;E;140;9736;9024;1;0;2;-52.6847;-74.08350278;0;#¡DIV/0!
478020;12;979;2010;8;3;30;18011;E;140;9833;9024;1;0;1;-49.8016;-75.1837;0;#¡DIV/0!
478021;12;979;2010;8;5;0;14778;E;140;9834;13536;1;0;2;-52.5344;-74.40080278;0;#¡DIV/0!
478022;12;979;2010;8;6;0;15215;E;140;9840;7896;1;0;2;-49.9686;-75.21710278;0;#¡DIV/0!
478023;12;979;2010;8;6;0;15172;E;140;9840;11280;1;0;1;-49.9686;-75.21710278;0;#¡DIV/0!
478024;12;979;2010;8;6;0;15296;A;140;9019;10152;1;0;0;-52.5177;-74.45089722;0;#¡DIV/0!
478025;12;979;2010;8;6;2200;17780;A;140;9807;19176;1;0;0;-52.37111167;-74.46472222;0;#¡DIV/0!
478026;12;979;2010;8;6;50;15346;E;140;9841;6768;1;0;2;-52.4342;-74.5177;0;#¡DIV/0!
478027;12;979;2010;8;6;2200;13525;A;140;9833;13536;1;0;0;-49.8016;-75.1837;0;#¡DIV/0!
478028;12;979;2010;8;7;1100;21296;A;140;9411;6768;1;0;0;-51.7;-74.5;0;#¡DIV/0!
478029;12;979;2010;8;7;1700;15102;E;140;9498;6768;1;0;1;-51.0668;-74.30059722;0;#¡DIV/0!
478030;12;979;2010;8;8;1100;13577;E;140;9834;9024;1;0;1;-52.5344;-74.40080278;0;#¡DIV/0!
478031;12;979;2010;8;8;0;17981;E;140;9834;9024;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
478032;12;979;2010;8;8;0;15438;E;140;9854;6768;1;0;0;-51.8851;-74.76820278;0;#¡DIV/0!
478033;12;979;2010;8;8;515;13632;A;140;8543;13536;1;0;0;-52.16666667;-74.75;0;#¡DIV/0!
478034;12;979;2010;8;9;0;15100;E;140;8543;5640;1;0;0;-52.16666667;-74.75;0;#¡DIV/0!
478035;12;979;2010;8;10;1810;15200;A;140;9926;20981;1;0;0;-50.5845;-75.03340278;0;#¡DIV/0!
478036;12;979;2010;8;11;2030;14806;E;140;9833;13536;1;0;2;-49.8016;-75.1837;0;#¡DIV/0!
478037;12;979;2010;8;14;0;20625;E;140;9779;15341;1;0;0;-52.334;-74.8016;0;#¡DIV/0!
478038;12;979;2010;8;14;0;17797;E;140;9926;19176;1;0;0;-50.5845;-75.03340278;0;#¡DIV/0!
478039;12;979;2010;8;14;0;21514;E;140;9736;10152;1;0;2;-52.6847;-74.08350278;0;#¡DIV/0!
478040;12;979;2010;8;14;1100;14777;A;140;9840;24139;1;0;0;-49.9686;-75.21710278;0;#¡DIV/0!
478041;12;979;2010;8;14;0;14840;A;140;9355;7896;1;0;0;-52.2171;-74.73480278;0;#¡DIV/0!
478042;12;979;2010;8;14;1420;13630;E;140;9026;10152;1;0;0;-51.833055;-74.5;0;#¡DIV/0!
478043;12;979;2010;8;14;1340;15324;E;140;9854;2933;1;0;0;-51.8851;-74.76820278;0;#¡DIV/0!
478044;12;979;2010;8;14;2200;14723;E;140;9833;8573;1;0;1;-49.8016;-75.1837;0;#¡DIV/0!
478045;12;979;2010;8;14;2200;14854;A;140;9736;17326;1;0;0;-52.6847;-74.08350278;0;#¡DIV/0!
478046;12;979;2010;8;15;700;15200;A;140;9840;18725;1;0;0;-49.9686;-75.21710278;0;#¡DIV/0!
478047;12;979;2010;8;15;300;14750;E;140;8822;12408;1;0;2;-49.5845;-75.46759722;0;#¡DIV/0!
478048;12;979;2010;8;17;530;14829;A;140;9355;14664;1;0;0;-52.2171;-74.73480278;0;#¡DIV/0!
478049;12;979;2010;8;17;0;14864;A;140;9840;32938;1;0;0;-49.9686;-75.21710278;0;#¡DIV/0!
478050;12;979;2010;8;17;0;13729;A;140;9840;5414;1;0;0;-49.9686;-75.21710278;0;#¡DIV/0!
478051;12;979;2010;8;18;420;18011;E;140;9833;9024;1;0;1;-49.8016;-75.1837;0;#¡DIV/0!
478052;12;979;2010;8;19;1900;17647;E;140;9736;5640;1;0;1;-52.6847;-74.08350278;0;#¡DIV/0!
478053;12;979;2010;8;19;1900;14835;E;140;9736;10152;1;0;1;-52.6847;-74.08350278;0;#¡DIV/0!
478054;12;979;2010;8;19;2030;15455;E;140;9355;9024;1;0;0;-52.2171;-74.73480278;0;#¡DIV/0!
478055;12;979;2010;8;21;0;13525;A;140;9833;13536;1;0;0;-49.8016;-75.1837;0;#¡DIV/0!
478056;12;979;2010;8;21;0;14842;E;140;9742;3610;1;0;2;-52.501;-74.167;0;#¡DIV/0!
478057;12;979;2010;8;21;400;17765;E;140;9807;7896;1;0;2;-52.37111167;-74.46472222;0;#¡DIV/0!
478058;12;979;2010;8;21;1130;21328;E;140;9059;3835;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
478059;12;979;2010;8;22;700;13548;E;140;9059;15792;1;0;2;-50.4676;-75.25050278;0;#¡DIV/0!
478060;12;979;2010;8;23;2100;21296;A;140;9031;7445;1;0;0;-52.6;-73.66666667;0;#¡DIV/0!
478061;12;979;2010;8;24;0;15102;E;140;8341;6317;1;0;2;-50;-74;0;#¡DIV/0!
478062;12;979;2010;8;25;0;14806;E;140;9833;15792;1;0;2;-49.8016;-75.1837;0;#¡DIV/0!
478063;12;979;2010;8;26;0;13820;E;140;8780;10152;1;0;2;-52.4843;-74.501;0;#¡DIV/0!
478064;12;979;2010;8;26;0;17734;E;140;9027;6768;1;0;0;-51.6513;-75.0167;0;#¡DIV/0!
478065;12;979;2010;8;28;2100;15438;E;140;9963;5640;1;0;2;-50.575;-75.39222222;0;#¡DIV/0!
478066;12;979;2010;8;30;2000;18011;E;140;9833;9024;1;0;1;-49.8016;-75.1837;0;#¡DIV/0!
478067;12;979;2010;8;31;2330;14795;E;140;9493;8573;1;0;0;-51.1002;-74.95189722;0;#¡DIV/0!
478133;12;973;2010;8;7;0;14852;E;140;0;2668;1;0;0;0;0;0;#¡DIV/0!
478134;12;973;2010;8;8;0;15268;E;140;0;7182;1;0;0;0;0;0;#¡DIV/0!
478135;12;973;2010;8;8;0;14824;E;140;0;8208;1;0;0;0;0;0;#¡DIV/0!
478136;12;973;2010;8;11;0;17680;E;140;0;2668;1;0;0;0;0;0;#¡DIV/0!
478137;12;973;2010;8;11;0;13955;E;140;0;2462;1;0;0;0;0;0;#¡DIV/0!
478138;12;973;2010;8;12;0;13795;E;140;0;4104;1;0;0;0;0;0;#¡DIV/0!
478194;12;973;2010;7;30;530;13674;E;140;9804;5340;1;4200;1;-53.9352;-71.61789722;42;127.1428571
478195;12;973;2010;7;27;1100;15239;E;140;9724;2563;1;3000;2;-54.2171;-70.91850278;60;42.71666667
478196;12;973;2010;8;2;100;15265;E;140;9509;5130;1;4500;1;-53.4475;-72.91616667;45;114
478197;12;973;2010;8;3;0;14702;E;140;9529;4104;1;5000;1;-53.16666667;-73.5;50;82.08
478198;12;973;2010;8;4;600;14767;E;140;9509;3078;1;6400;1;-53.4475;-72.91616667;64;48.09375
478199;12;973;2010;8;4;200;15382;E;140;9534;7387;1;4800;1;-54.2672;-72.668;48;153.8958333
478200;12;973;2010;8;5;830;17979;E;140;9368;9234;1;4800;1;-53.3507;-73.87536111;48;192.375
478201;12;973;2010;8;5;200;13956;E;140;9509;3694;1;2800;1;-53.4475;-72.91616667;28;131.9285714
478202;12;973;2010;8;10;2200;13562;E;140;9509;4104;1;4800;2;-53.4475;-72.91616667;96;42.75
478203;12;973;2010;8;12;1030;17709;E;140;9540;5130;1;3200;1;-54.9519;-71.20040278;32;160.3125
478204;12;973;2010;8;15;2100;13867;E;140;9860;2309;1;2400;1;-54.0668;-73.31729722;24;96.20833333
478205;12;973;2010;8;16;1200;17730;E;140;8661;2462;1;3000;1;-54.16944444;-71.04388889;30;82.06666667
478206;12;973;2010;8;20;600;13743;E;140;9860;7182;1;8000;1;-54.0668;-73.31729722;80;89.775
478207;12;973;2010;8;23;300;14824;E;140;8946;8208;1;5400;1;-54.66666667;-71.73480278;54;152
478208;12;973;2010;8;22;100;15382;E;140;9534;6772;1;3000;1;-54.2672;-72.668;30;225.7333333
478209;12;973;2010;8;24;700;15358;E;140;9519;3078;1;3000;2;-54.1336;-72.48429722;60;51.3
478210;12;973;2010;8;25;100;15265;E;140;9740;4720;1;3500;1;-53.56666667;-72.7;35;134.8571429
478211;12;973;2010;8;25;400;13867;E;140;9371;6156;1;3200;1;-53.48138833;-69.61166667;32;192.375
478212;12;973;2010;8;27;630;17970;E;140;9509;4104;1;3600;1;-53.4475;-72.91616667;36;114
478213;12;973;2010;8;27;600;13736;E;140;9740;2668;1;4800;1;-53.56666667;-72.7;48;55.58333333
478214;12;973;2010;8;28;900;13548;E;140;9037;2462;1;2400;2;-51.4676;-74.63459722;48;51.29166667
478215;12;973;2010;8;28;1100;15268;E;140;8946;6156;1;3000;2;-54.66666667;-71.73480278;60;102.6
478216;12;973;2010;8;30;800;17709;E;140;9724;3283;1;2400;1;-54.2171;-70.91850278;24;136.7916667
478217;12;973;2010;8;30;500;14856;E;140;9859;6566;1;4900;2;-53.3841;-73.45089722;98;67
478218;12;973;2010;8;2;400;16363;E;140;8581;2462;1;2000;1;-53.7181;-71.93937778;20;123.1
478219;12;973;2010;8;22;2300;13956;E;140;9550;3694;1;2000;1;-54.1837;-72.20040278;20;184.7
478220;12;973;2010;8;23;1100;17979;E;140;9368;8208;1;5600;1;-53.3507;-73.87536111;56;146.5714286
478221;12;973;2010;8;29;600;13674;E;140;9521;4104;1;2400;1;-54.3841;-72.45089722;24;171
478222;12;979;2010;7;2;1330;15170;A;140;8543;9504;1;0;0;-52.16666667;-74.75;0;#¡DIV/0!
478223;12;979;2010;7;5;600;13632;A;140;9355;8870;1;0;0;-52.2171;-74.73480278;0;#¡DIV/0!
478224;12;979;2010;7;5;600;14770;A;140;9834;4858;1;0;1;-52.5344;-74.40080278;0;#¡DIV/0!
478225;12;979;2010;7;6;400;17765;E;140;9807;7392;1;4000;2;-52.37111167;-74.46472222;80;92.4
478226;12;979;2010;7;6;830;13525;M;140;9700;20064;1;0;1;-54.71666667;-71.86666667;0;#¡DIV/0!
478227;12;979;2010;7;6;800;17773;E;140;9700;3802;1;2400;1;-54.71666667;-71.86666667;24;158.4166667
478228;12;979;2010;7;7;900;15175;E;140;9449;14784;1;5400;2;-52.8851;-74.334;108;136.8888889
478229;12;979;2010;7;7;815;14822;E;140;8780;9504;1;5000;2;-52.4843;-74.501;100;95.04
478230;12;979;2010;7;8;400;15339;E;140;9834;8448;1;2400;2;-52.5344;-74.40080278;48;176
478231;12;979;2010;7;8;700;13883;E;140;9926;8448;1;7500;2;-50.5845;-75.03340278;150;56.32
478232;12;979;2010;7;8;200;13681;E;140;9840;12672;1;4800;2;-49.9686;-75.21710278;96;132
478233;12;979;2010;7;8;600;21515;E;140;9834;8448;1;2800;1;-52.5344;-74.40080278;28;301.7142857
478234;12;979;2010;7;9;700;15465;E;140;9834;9504;1;4800;2;-52.5344;-74.40080278;96;99
478235;12;979;2010;7;9;730;20625;E;140;9736;7392;1;2500;2;-52.6847;-74.08350278;50;147.84
478236;12;979;2010;7;9;30;13820;E;140;9537;12672;1;4800;2;-52.90959;-73.80272222;96;132
478237;12;979;2010;7;9;940;15200;A;140;9059;16685;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
478238;12;979;2010;7;9;1300;15438;E;140;9046;9504;1;1800;2;-51;-75.0167;36;264
478239;12;979;2010;7;12;230;14829;E;140;9355;9504;1;4200;2;-52.2171;-74.73480278;84;113.1428571
478240;12;979;2010;7;12;1030;15170;A;140;9700;14784;1;0;0;-54.71666667;-71.86666667;0;#¡DIV/0!
478241;12;979;2010;7;11;1700;15357;E;140;9834;2957;1;5400;1;-52.5344;-74.40080278;54;54.75925926
478242;12;979;2010;7;11;1000;14842;E;140;9742;6336;1;3500;2;-52.501;-74.167;70;90.51428571
478243;12;979;2010;7;13;200;15197;A;140;9019;8448;1;0;0;-52.5177;-74.45089722;0;#¡DIV/0!
478244;12;979;2010;7;13;300;13525;A;140;9700;7392;1;0;0;-54.71666667;-71.86666667;0;#¡DIV/0!
478245;12;979;2010;7;13;600;15374;E;140;9736;8026;1;4800;2;-52.6847;-74.08350278;96;83.60416667
478246;12;979;2010;7;14;800;21514;E;140;9736;8448;1;0;2;-52.6847;-74.08350278;0;#¡DIV/0!
478247;12;979;2010;7;15;600;13630;E;140;9355;8448;1;2000;1;-52.2171;-74.73480278;20;422.4
478248;12;979;2010;7;15;930;15215;E;140;9840;7392;1;1500;2;-49.9686;-75.21710278;30;246.4
478249;12;979;2010;7;15;800;14795;E;140;9059;7392;1;7200;1;-50.4676;-75.25050278;72;102.6666667
478250;12;979;2010;7;15;1000;15306;E;140;9834;4224;1;2400;2;-52.5344;-74.40080278;48;88
478251;12;979;2010;7;15;830;15100;E;140;8543;6336;1;3000;1;-52.16666667;-74.75;30;211.2
478252;12;979;2010;7;20;500;13951;E;140;9834;6336;1;4800;1;-52.5344;-74.40080278;48;132
478253;12;979;2010;7;20;1330;15170;A;140;9700;16051;1;0;0;-54.71666667;-71.86666667;0;#¡DIV/0!
478254;12;979;2010;7;20;1245;13566;E;140;9834;5914;1;3500;1;-52.5344;-74.40080278;35;168.9714286
478255;12;979;2010;7;21;800;14835;E;140;9736;7392;1;3500;2;-52.6847;-74.08350278;70;105.6
478256;12;979;2010;7;21;600;15324;E;140;9812;4646;1;2000;1;-51.8517;-74.98529722;20;232.3
478257;12;979;2010;7;21;800;17780;A;140;9023;6336;1;0;0;-51.751945;-74.53833333;0;#¡DIV/0!
478258;12;979;2010;7;21;1200;21296;A;140;9834;6336;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
478259;12;979;2010;7;21;1200;13577;E;140;9834;5280;1;2500;1;-52.5344;-74.40080278;25;211.2
478260;12;979;2010;7;22;500;13632;M;140;9778;11616;1;0;1;-52.11666667;-74.55;0;#¡DIV/0!
478261;12;979;2010;7;23;1000;13582;E;140;9027;5702;1;4200;1;-51.6513;-75.0167;42;135.7619048
478262;12;979;2010;7;26;200;14851;E;140;9033;10560;1;3600;2;-51.334;-75.10521111;72;146.6666667
478263;12;979;2010;7;26;200;17780;A;140;9027;13094;1;0;0;-51.6513;-75.0167;0;#¡DIV/0!
478264;12;979;2010;7;26;945;15438;E;140;8796;10560;1;3000;2;-52.1002;-75.0167;60;176
478265;12;979;2010;7;26;600;14770;E;140;9834;5914;1;4800;2;-52.5344;-74.40080278;96;61.60416667
478266;12;979;2010;7;26;930;21514;E;140;9834;9504;1;3000;2;-52.5344;-74.40080278;60;158.4
478267;12;979;2010;7;26;930;15465;E;140;9834;8448;1;4200;2;-52.5344;-74.40080278;84;100.5714286
478268;12;979;2010;7;25;1200;13784;E;140;9037;5914;1;5000;2;-51.4676;-74.63459722;100;59.14
478269;12;979;2010;7;26;1200;18011;E;140;9833;8448;1;3500;1;-49.8016;-75.1837;35;241.3714286
478270;12;979;2010;7;27;600;15333;E;140;9834;3802;1;3000;1;-52.5344;-74.40080278;30;126.7333333
478271;12;979;2010;7;27;800;15170;A;140;9438;12038;1;0;0;-51.3507;-74.334;0;#¡DIV/0!
478272;12;979;2010;7;28;430;15461;E;140;9355;8448;1;4900;2;-52.2171;-74.73480278;98;86.20408163
478273;12;979;2010;7;30;200;13697;E;140;9840;10560;1;3000;2;-49.9686;-75.21710278;60;176
478274;12;979;2010;7;30;230;14829;E;140;9356;13728;1;4800;2;-52;-74.6;96;143
478275;12;979;2010;7;30;500;13658;E;140;9840;9504;1;7200;2;-49.9686;-75.21710278;144;66
478276;12;979;2010;8;2;200;14794;E;140;8819;7896;1;1500;1;-51.2505;-75.08850833;15;526.4
478277;12;979;2010;8;2;530;15306;E;140;9834;10152;1;4200;2;-52.5344;-74.40080278;84;120.8571429
